responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
35208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,75, allowed ,762,325,2181147.5999999978,,,,,,,319.74627685546875,716.9440307617188,339.8059787750244,782.9776153564453,6,3,,,intermediate,1,,,,,,,,,,,,,,
35255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,75, allowed ,763,326,2181194.1999999993,,,,,,,319.74627685546875,716.9440307617188,339.8059787750244,782.9776153564453,6,3,,,intermediate,1,,,,,,,,,,,,,,
35296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,75, allowed ,773,330,2181235.6999999993,,,,,,,319.74627685546875,716.9440307617188,339.8059787750244,782.9776153564453,6,3,,,intermediate,1,,,,,,,,,,,,,,
35326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,75, allowed ,717,326,,hover,291,291,0.9549076782773687,0.5806045286596381,116,309.7779893875122,716.9440212249756,349.7742509841919,782.9776077270508,6,3,,,intermediate,1,,,,,,,,,,,,,,
35348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,76, companies ,788,337,2181287.3000000007,,,,,,,319.74627685546875,782.9776000976562,339.8059787750244,875.0149154663086,6,4,,,intermediate,1,,,,,,,,,,,,,,
35399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,76, companies ,816,348,2181339,,,,,,,319.74627685546875,782.9776000976562,339.8059787750244,875.0149154663086,6,4,,,intermediate,1,,,,,,,,,,,,,,
35423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,76, companies ,783,333,,hover,96.89999999850988,96.89999999850988,0.46744504390573016,0.9556395794666174,116,309.7779893875122,782.9776077270508,349.7742509841919,875.0149345397949,6,4,,,intermediate,1,,,,,,,,,,,,,,
35449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,91, challenging ,839,350,2181388.1999999993,,,,,,,359.7425231933594,793.9701538085938,379.80222511291504,890.026123046875,7,7,,,intermediate,1,,,,,,,,,,,,,,
35477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,91, challenging ,828,350,,hover,54.5,54.5,0.5624829630043824,0.005644252907547893,116,349.7742509841919,793.9701538085938,389.7705125808716,890.026123046875,7,7,,,intermediate,1,,,,,,,,,,,,,,
35502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,76, companies ,853,349,2181441.5,,,,,,,319.74627685546875,782.9776000976562,339.8059787750244,875.0149154663086,6,4,,,intermediate,1,,,,,,,,,,,,,,
35547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,76, companies ,859,348,2181486.3999999985,,,,,,,319.74627685546875,782.9776000976562,339.8059787750244,875.0149154663086,6,4,,,intermediate,1,,,,,,,,,,,,,,
35597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,76, companies ,874,348,2181536.3999999985,,,,,,,319.74627685546875,782.9776000976562,339.8059787750244,875.0149154663086,6,4,,,intermediate,1,,,,,,,,,,,,,,
35598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,76, companies ,849,349,,hover,121.30000000074506,121.30000000074506,0.9889725769430497,0.9556395794666174,116,309.7779893875122,782.9776077270508,349.7742509841919,875.0149345397949,6,4,,,intermediate,1,,,,,,,,,,,,,,
35647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,77, to ,889,347,2181586.5,,,,,,,319.74627685546875,875.0149536132812,339.8059787750244,895.029878616333,6,5,,,intermediate,1,,,,,,,,,,,,,,
35690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,77, to ,876,348,,hover,91.09999999776483,91.09999999776483,0.9485452852559036,0.9056349060256867,116,309.7779893875122,875.0149345397949,349.7742509841919,895.0298624038696,6,5,,,intermediate,1,,,,,,,,,,,,,,
35696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,897,344,2181635.8000000007,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
35749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,902,341,2181688.3999999985,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
35811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,902,341,2181750.5999999978,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
35857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,902,341,2181796.5,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
35903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,902,341,2181842.6999999993,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
35949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,904,341,2181889.1999999993,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
35997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,914,338,2181936.3999999985,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
36048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,925,338,2181987.3000000007,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
36096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,78, make ,937,336,2182035.8000000007,,,,,,,319.74627685546875,895.0298461914062,339.8059787750244,944.0373077392578,6,6,,,intermediate,1,,,,,,,,,,,,,,
36132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,78, make ,896,344,,hover,442.20000000298023,442.20000000298023,0.9788338228150945,0.655611538821034,116,309.7779893875122,895.0298624038696,349.7742509841919,944.0373001098633,6,6,,,intermediate,1,,,,,,,,,,,,,,
36150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,79, sure ,948,334,2182089.5,,,,,,,319.74627685546875,944.0372924804688,339.8059787750244,984.0559501647949,6,7,,,intermediate,1,,,,,,,,,,,,,,
36197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,79, sure ,957,331,2182136.3000000007,,,,,,,319.74627685546875,944.0372924804688,339.8059787750244,984.0559501647949,6,7,,,intermediate,1,,,,,,,,,,,,,,
36248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,79, sure ,963,331,2182187.3000000007,,,,,,,319.74627685546875,944.0372924804688,339.8059787750244,984.0559501647949,6,7,,,intermediate,1,,,,,,,,,,,,,,
36296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,79, sure ,975,333,2182235.6999999993,,,,,,,319.74627685546875,944.0372924804688,339.8059787750244,984.0559501647949,6,7,,,intermediate,1,,,,,,,,,,,,,,
36352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,79, sure ,980,333,2182291.3000000007,,,,,,,319.74627685546875,944.0372924804688,339.8059787750244,984.0559501647949,6,7,,,intermediate,1,,,,,,,,,,,,,,
36398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,79, sure ,982,333,2182337.6999999993,,,,,,,319.74627685546875,944.0372924804688,339.8059787750244,984.0559501647949,6,7,,,intermediate,1,,,,,,,,,,,,,,
36460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,79, sure ,983,333,2182399.3000000007,,,,,,,319.74627685546875,944.0372924804688,339.8059787750244,984.0559501647949,6,7,,,intermediate,1,,,,,,,,,,,,,,
36507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,79, sure ,983,333,2182446.6999999993,,,,,,,319.74627685546875,944.0372924804688,339.8059787750244,984.0559501647949,6,7,,,intermediate,1,,,,,,,,,,,,,,
36508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,79, sure ,945,336,,hover,375.79999999701977,375.79999999701977,0.9736133165800046,0.5806045286596381,116,309.7779893875122,944.0373001098633,349.7742509841919,984.0559597015381,6,7,,,intermediate,1,,,,,,,,,,,,,,
36550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,80, their ,992,337,2182490.1999999993,,,,,,,319.74627685546875,984.0559692382812,339.8059787750244,1024.0746269226074,6,8,,,intermediate,1,,,,,,,,,,,,,,
36599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,80, their ,1005,342,2182538.8999999985,,,,,,,319.74627685546875,984.0559692382812,339.8059787750244,1024.0746269226074,6,8,,,intermediate,1,,,,,,,,,,,,,,
36647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,80, their ,1009,341,2182586.6999999993,,,,,,,319.74627685546875,984.0559692382812,339.8059787750244,1024.0746269226074,6,8,,,intermediate,1,,,,,,,,,,,,,,
36689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,80, their ,985,333,,hover,181.80000000074506,181.80000000074506,0.9731473689709158,0.655611538821034,116,309.7779893875122,984.0559597015381,349.7742509841919,1024.0746059417725,6,8,,,intermediate,1,,,,,,,,,,,,,,
36700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1028,333,2182639.5999999978,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
36751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1044,328,2182690.3000000007,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
36799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1059,326,2182738.3999999985,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
36847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1079,326,2182786.3999999985,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
36896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1097,327,2182835.8000000007,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
36955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1100,327,2182894.5999999978,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
37001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1101,326,2182940.8999999985,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
37047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1101,326,2182987.0999999978,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
37109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1101,328,2183049.0999999978,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
37146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,81, workforce ,1101,321,2183086.0999999978,,,,,,,319.74627685546875,1024.0745849609375,339.8059787750244,1107.0895080566406,6,9,,,intermediate,1,,,,,,,,,,,,,,
37162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,81, workforce ,1025,334,,hover,472.69999999925494,472.69999999925494,0.9627831624124406,0.08055779425033238,116,309.7779893875122,1024.0746059417725,349.7742509841919,1107.0895538330078,6,9,,,intermediate,1,,,,,,,,,,,,,,
37199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,71," decades, ",1120,276,2183138.5999999978,,,,,,,279.75,1060.7462158203125,299.80970191955566,1138.7909927368164,5,11,,,intermediate,1,,,,,,,,,,,,,,
37217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,71," decades, ",1105,306,,hover,54.600000001490116,54.600000001490116,0.8104804818073877,0.005457694693567364,116,269.78171253204346,1060.746250152588,309.7779893875122,1138.7910041809082,5,11,,,intermediate,1,,,,,,,,,,,,,,
37249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,58, is ,1127,268,2183188.5,,,,,,,239.75372314453125,1115.182861328125,259.8134250640869,1133.182861328125,4,14,,,intermediate,1,,,,,,,,,,,,,,
37310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,58, is ,1127,268,2183249.6999999993,,,,,,,239.75372314453125,1115.182861328125,259.8134250640869,1133.182861328125,4,14,,,intermediate,1,,,,,,,,,,,,,,
37346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,58, is ,1132,265,2183285.8999999985,,,,,,,239.75372314453125,1115.182861328125,259.8134250640869,1133.182861328125,4,14,,,intermediate,1,,,,,,,,,,,,,,
37356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,58, is ,1125,268,,hover,139.30000000074506,139.30000000074506,0.9898410534735995,0.8804460359786213,116,229.78544330596924,1115.1828327178955,269.78171253204346,1133.182861328125,4,14,,,intermediate,1,,,,,,,,,,,,,,
37399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,59, enough ,1141,266,2183338.8999999985,,,,,,,239.75372314453125,1133.182861328125,259.8134250640869,1198.242561340332,4,15,,,intermediate,1,,,,,,,,,,,,,,
37417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,59, enough ,1134,265,,hover,60.80000000074506,60.80000000074506,0.1662648199130238,0.9804553637834339,116,229.78544330596924,1133.182861328125,269.78171253204346,1198.2425575256348,4,15,,,intermediate,1,,,,,,,,,,,,,,
37447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,72, the ,1150,280,2183387.0999999978,,,,,,,279.75,1138.791015625,299.80970191955566,1163.8096714019775,5,12,,,intermediate,1,,,,,,,,,,,,,,
37504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,72, the ,1152,289,2183443.3000000007,,,,,,,279.75,1138.791015625,299.80970191955566,1163.8096714019775,5,12,,,intermediate,1,,,,,,,,,,,,,,
37547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,72, the ,1152,294,2183486.6999999993,,,,,,,279.75,1138.791015625,299.80970191955566,1163.8096714019775,5,12,,,intermediate,1,,,,,,,,,,,,,,
37593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,72, the ,1145,270,,hover,175.69999999925494,175.69999999925494,0.4080551425414998,0.9305438004254546,116,269.78171253204346,1138.7910041809082,309.7779893875122,1163.8096714019775,5,12,,,intermediate,1,,,,,,,,,,,,,,
37599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1147,313,2183538.5999999978,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
37647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1141,342,2183586.8000000007,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
37660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,83, as ,1148,310,,hover,66.80000000074506,66.80000000074506,0.6209781528496238,0.9056349060256867,116,309.7779893875122,1125.089599609375,349.7742509841919,1149.1007509231567,6,11,,,intermediate,1,,,,,,,,,,,,,,
37697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,96, The ,1139,365,2183636.5999999978,,,,,,,359.7425231933594,1118.462646484375,379.80222511291504,1154.4738388061523,7,12,,,intermediate,1,,,,,,,,,,,,,,
37747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,96, The ,1139,370,2183686.5999999978,,,,,,,359.7425231933594,1118.462646484375,379.80222511291504,1154.4738388061523,7,12,,,intermediate,1,,,,,,,,,,,,,,
37797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,96, The ,1139,370,2183736.6999999993,,,,,,,359.7425231933594,1118.462646484375,379.80222511291504,1154.4738388061523,7,12,,,intermediate,1,,,,,,,,,,,,,,
37851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,96, The ,1136,371,2183790.8999999985,,,,,,,359.7425231933594,1118.462646484375,379.80222511291504,1154.4738388061523,7,12,,,intermediate,1,,,,,,,,,,,,,,
37896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,96, The ,1133,367,2183835.8000000007,,,,,,,359.7425231933594,1118.462646484375,379.80222511291504,1154.4738388061523,7,12,,,intermediate,1,,,,,,,,,,,,,,
37946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,96, The ,1129,359,2183885.8999999985,,,,,,,359.7425231933594,1118.462646484375,379.80222511291504,1154.4738388061523,7,12,,,intermediate,1,,,,,,,,,,,,,,
37980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,13,1,21,22,96, The ,1140,350,,hover,321,321,0.29261321143662944,0.030646589628013178,116,349.7742509841919,1118.4626426696777,389.7705125808716,1154.4738578796387,7,12,,,intermediate,1,,,,,,,,,,,,,,
37996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1129,343,2183935.6999999993,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1133,321,2183987.5999999978,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1134,319,2184039,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1134,319,2184101.1999999993,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1134,321,2184136.3000000007,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1136,328,2184186.3999999985,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1138,332,2184240.1999999993,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1138,332,2184286.5,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1139,332,2184348.3000000007,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1139,332,2184394.5999999978,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1139,332,2184441.0999999978,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1139,332,2184487.5,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
38596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,13,1,21,22,83, as ,1139,328,2184535.8000000007,,,,,,,319.74627685546875,1125.089599609375,339.8059787750244,1149.100793838501,6,11,,,intermediate,1,,,,,,,,,,,,,,
