responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
5484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,1,17,18,-1,999,716,390,277552,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,1,17,18,-1,999,716,390,277602,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,1,17,18,-1,999,716,390,277652,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,1,17,18,-1,999,716,390,277703,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,1,17,18,-1,999,716,390,277754,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,1,17,18,-1,999,716,390,277804,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
5788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,1,17,18,-1,999,716,390,277854,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
7942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int,24,1,17,,,,,,,,,,,,,,,,,,,Agios Efstratios was so remote that tourists were not able to access it,0,,,,,,,,,,,,,,
7942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agios Efstratios was so remote that tourists were not able to access it,,,,,,,,,,,,,,,
856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,79, and ,692,330,280865,310.066650390625,665.7166748046875,330.066650390625,700.7666778564453,6,6,,,,,,,,,intermediate,2,,,,,,,,,,,,
871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,79, and ,692,330,,300.066650390625,665.7166748046875,340.066650390625,700.7666702270508,6,6,hover,20,20,0.7498809879599214,0.748333740234375,92,,,intermediate,2,,,,,,,,,,,,
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,48, have ,633,254,,220.06666564941406,601.5499954223633,260.06665802001953,645.599983215332,4,4,hover,13,13,0.7139617092619663,0.8483335205714265,92,,,intermediate,2,,,,,,,,,,,,
900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,34, Greek ,593,206,,180.06666564941406,588.599983215332,220.06666564941406,642.63330078125,3,6,hover,16,16,0.08143154969709507,0.6483333587646485,92,,,intermediate,2,,,,,,,,,,,,
906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,17, devastating. ,549,166,280916,150.06666564941406,453.48333740234375,170.06666564941406,555.5833282470703,2,2,,,,,,,,,intermediate,2,,,,,,,,,,,,
916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,17, devastating. ,549,166,,140.06666564941406,453.4833450317383,180.06666564941406,555.5833206176758,2,2,hover,17,17,0.935520840432184,0.6483333587646485,92,,,intermediate,2,,,,,,,,,,,,
957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,2, because ,470,116,280966,110.06666564941406,445.433349609375,130.06666564941406,518.5166778564453,1,2,,,,,,,,,intermediate,2,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,2, because ,451,112,281017,110.06666564941406,445.433349609375,130.06666564941406,518.5166778564453,1,2,,,,,,,,,intermediate,2,,,,,,,,,,,,
1058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,2, because ,446,110,281067,110.06666564941406,445.433349609375,130.06666564941406,518.5166778564453,1,2,,,,,,,,,intermediate,2,,,,,,,,,,,,
1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,2, because ,502,131,,100.06666564941406,445.433349609375,140.06666564941406,518.5166702270508,1,2,hover,150,150,0.0077534844590511276,0.24833335876464843,92,,,intermediate,2,,,,,,,,,,,,
1108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,1," But, ",442,110,281118,110.06666564941406,408.41668701171875,130.06666564941406,445.433349609375,1,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
1159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,1," But, ",439,107,281169,110.06666564941406,408.41668701171875,130.06666564941406,445.433349609375,1,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
1210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,1," But, ",439,106,281219,110.06666564941406,408.41668701171875,130.06666564941406,445.433349609375,1,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,1," But, ",445,110,,100.06666564941406,405.33196512858075,140.06666564941406,445.433349609375,1,1,hover,166,166,0.9143832649713295,0.14833335876464843,92,,,intermediate,2,,,,,,,,,,,,
1260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,2, because ,451,105,281269,110.06666564941406,445.433349609375,130.06666564941406,518.5166778564453,1,2,,,,,,,,,intermediate,2,,,,,,,,,,,,
1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,2, because ,446,106,,100.06666564941406,445.433349609375,140.06666564941406,518.5166702270508,1,2,hover,33,33,0.07616854767377197,0.12333335876464843,92,,,intermediate,2,,,,,,,,,,,,
1283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,3, the ,532,103,,100.06666564941406,518.5166702270508,140.06666564941406,548.5499954223633,1,3,hover,17,17,0.44894561908361885,0.07333335876464844,92,,,intermediate,2,,,,,,,,,,,,
1310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,4, island ,584,103,281319,110.06666564941406,548.5499877929688,130.06666564941406,600.5999908447266,1,4,,,,,,,,,intermediate,2,,,,,,,,,,,,
1316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,4, island ,563,103,,100.06666564941406,548.5499954223633,140.06666564941406,600.599983215332,1,4,hover,34,34,0.6810761362450413,0.07333335876464844,92,,,intermediate,2,,,,,,,,,,,,
1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,5, still ,617,103,,100.06666564941406,600.599983215332,140.06666564941406,631.5999755859375,1,5,hover,16,16,0.5290329297054487,0.07333335876464844,92,,,intermediate,2,,,,,,,,,,,,
1361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,6, uses ,660,104,281370,110.06666564941406,631.5999755859375,130.06666564941406,674.63330078125,1,6,,,,,,,,,intermediate,2,,,,,,,,,,,,
1366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,6, uses ,636,103,,100.06666564941406,631.5999755859375,140.06666564941406,674.63330078125,1,6,hover,34,34,0.6599542165325406,0.09833335876464844,92,,,intermediate,2,,,,,,,,,,,,
1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,7, only ,693,106,,100.06666564941406,674.63330078125,140.06666564941406,712.6666641235352,1,7,hover,17,17,0.48291020316707217,0.14833335876464843,92,,,intermediate,2,,,,,,,,,,,,
1411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,8," cash, ",751,114,281421,110.06666564941406,712.6666870117188,130.06666564941406,760.7000122070312,1,8,,,,,,,,,intermediate,2,,,,,,,,,,,,
1416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,8," cash, ",720,109,,100.06666564941406,712.6666641235352,140.06666564941406,760.7000122070312,1,8,hover,33,33,0.798056712803576,0.34833335876464844,92,,,intermediate,2,,,,,,,,,,,,
1449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,10, closure ,798,123,,100.06666564941406,790.7333450317383,140.06666564941406,853.783332824707,1,10,hover,32,32,0.5593443583853415,0.6983333587646484,92,,,intermediate,2,,,,,,,,,,,,
1461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,11, of ,863,134,281471,110.06666564941406,853.7833251953125,130.06666564941406,873.7999877929688,1,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
1466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,11, of ,863,134,,100.06666564941406,853.783332824707,140.06666564941406,873.7999877929688,1,11,hover,18,18,0.4604499198246089,0.8483333587646484,92,,,intermediate,2,,,,,,,,,,,,
1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,12, the ,876,137,,100.06666564941406,873.7999877929688,140.06666564941406,903.8333129882812,1,12,hover,33,33,0.43951217926050573,0.9733333587646484,92,,,intermediate,2,,,,,,,,,,,,
1512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,24, trips ,902,142,281521,150.06666564941406,885.9166870117188,170.06666564941406,924.933349609375,2,9,,,,,,,,,intermediate,2,,,,,,,,,,,,
1562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,24, trips ,920,146,281571,150.06666564941406,885.9166870117188,170.06666564941406,924.933349609375,2,9,,,,,,,,,intermediate,2,,,,,,,,,,,,
1566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,24, trips ,902,142,,140.06666564941406,885.9166641235352,180.06666564941406,924.933349609375,2,9,hover,66,66,0.8735579522467268,0.14833335876464843,92,,,intermediate,2,,,,,,,,,,,,
1613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,25, to ,942,149,281622,150.06666564941406,924.933349609375,170.06666564941406,944.9500122070312,2,10,,,,,,,,,intermediate,2,,,,,,,,,,,,
1615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,25, to ,926,147,,140.06666564941406,924.933349609375,180.06666564941406,944.9500122070312,2,10,hover,50,50,0.8526221745189098,0.22333335876464844,92,,,intermediate,2,,,,,,,,,,,,
1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,26, the ,948,150,281672,150.06666564941406,944.9500122070312,170.06666564941406,974.9833526611328,2,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,26, the ,946,150,,140.06666564941406,944.9500122070312,180.06666564941406,974.9833450317383,2,11,hover,83,83,0.1015534243492173,0.24833335876464843,92,,,intermediate,2,,,,,,,,,,,,
1713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,25, to ,943,150,281723,150.06666564941406,924.933349609375,170.06666564941406,944.9500122070312,2,10,,,,,,,,,intermediate,2,,,,,,,,,,,,
1733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,25, to ,943,150,,140.06666564941406,924.933349609375,180.06666564941406,944.9500122070312,2,10,hover,34,34,0.4529551490609935,0.17333335876464845,92,,,intermediate,2,,,,,,,,,,,,
1750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,23, round ,873,142,,140.06666564941406,834.8499908447266,180.06666564941406,885.9166641235352,2,8,hover,17,17,0.7470627457360679,0.048333358764648435,92,,,intermediate,2,,,,,,,,,,,,
1764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,9, the ,778,137,281773,110.06666564941406,760.7000122070312,130.06666564941406,790.7333526611328,1,9,,,,,,,,,intermediate,2,,,,,,,,,,,,
1766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,9, the ,778,137,,100.06666564941406,760.7000122070312,140.06666564941406,790.7333450317383,1,9,hover,16,16,0.5760262403757218,0.9233333587646484,92,,,intermediate,2,,,,,,,,,,,,
1782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,7, only ,709,138,,100.06666564941406,674.63330078125,140.06666564941406,712.6666641235352,1,7,hover,18,18,0.9035934821084153,0.9483333587646484,92,,,intermediate,2,,,,,,,,,,,,
1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,19, have ,642,141,,140.06666564941406,640.6500015258789,180.06666564941406,684.7000198364258,2,4,hover,16,16,0.030646944675568142,0.023333358764648437,92,,,intermediate,2,,,,,,,,,,,,
1814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,18, Residents ,564,143,281823,150.06666564941406,555.5833129882812,170.06666564941406,640.6499786376953,2,3,,,,,,,,,intermediate,2,,,,,,,,,,,,
1815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,18, Residents ,564,143,,140.06666564941406,555.5833206176758,180.06666564941406,640.6500015258789,2,3,hover,16,16,0.09894213918381038,0.07333335876464844,92,,,intermediate,2,,,,,,,,,,,,
1864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,17, devastating. ,480,144,281874,150.06666564941406,453.48333740234375,170.06666564941406,555.5833282470703,2,2,,,,,,,,,intermediate,2,,,,,,,,,,,,
1899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,17, devastating. ,530,144,,140.06666564941406,453.4833450317383,180.06666564941406,555.5833206176758,2,2,hover,84,84,0.024648928208052815,0.09833335876464844,92,,,intermediate,2,,,,,,,,,,,,
1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,16, been ,439,144,281924,150.06666564941406,408.41668701171875,170.06666564941406,453.4833526611328,2,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,16, been ,429,143,281975,150.06666564941406,408.41668701171875,170.06666564941406,453.4833526611328,2,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,16, been ,428,144,282025,150.06666564941406,408.41668701171875,170.06666564941406,453.4833526611328,2,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,16, been ,441,147,282077,150.06666564941406,408.41668701171875,170.06666564941406,453.4833526611328,2,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
2083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,16, been ,439,144,,140.06666564941406,408.41668701171875,180.06666564941406,453.4833450317383,2,1,hover,183,183,0.7230026458542161,0.17333335876464845,92,,,intermediate,2,,,,,,,,,,,,
2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,17, devastating. ,460,147,,140.06666564941406,453.4833450317383,180.06666564941406,555.5833206176758,2,2,hover,36,36,0.7004571211485372,0.24833335876464843,92,,,intermediate,2,,,,,,,,,,,,
2120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,18, Residents ,579,152,282129,150.06666564941406,555.5833129882812,170.06666564941406,640.6499786376953,2,3,,,,,,,,,intermediate,2,,,,,,,,,,,,
2151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,18, Residents ,579,152,,140.06666564941406,555.5833206176758,180.06666564941406,640.6500015258789,2,3,hover,31,31,0.9453369818096371,0.29833335876464845,92,,,intermediate,2,,,,,,,,,,,,
2165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,20, to ,696,150,,140.06666564941406,684.7000198364258,180.06666564941406,704.7166748046875,2,5,hover,16,16,0.5645288976350642,0.24833335876464843,92,,,intermediate,2,,,,,,,,,,,,
2171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,21, make ,727,150,282180,150.06666564941406,704.7166748046875,170.06666564941406,753.7500152587891,2,6,,,,,,,,,intermediate,2,,,,,,,,,,,,
2182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,21, make ,727,150,,140.06666564941406,704.7166748046875,180.06666564941406,753.7500076293945,2,6,hover,17,17,0.4544525919740117,0.24833335876464843,92,,,intermediate,2,,,,,,,,,,,,
2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,22, nine-hour ,834,146,282230,150.06666564941406,753.75,170.06666564941406,834.8500061035156,2,7,,,,,,,,,intermediate,2,,,,,,,,,,,,
2232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,22, nine-hour ,770,146,,140.06666564941406,753.7500076293945,180.06666564941406,834.8499908447266,2,7,hover,50,50,0.989519222926721,0.14833335876464843,92,,,intermediate,2,,,,,,,,,,,,
2249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,23, round ,879,151,,140.06666564941406,834.8499908447266,180.06666564941406,885.9166641235352,2,8,hover,17,17,0.8645562031078026,0.2733333587646484,92,,,intermediate,2,,,,,,,,,,,,
2266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,24, trips ,910,154,,140.06666564941406,885.9166641235352,180.06666564941406,924.933349609375,2,9,hover,17,17,0.6172573496845422,0.34833335876464844,92,,,intermediate,2,,,,,,,,,,,,
2272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,25, to ,934,158,282281,150.06666564941406,924.933349609375,170.06666564941406,944.9500122070312,2,10,,,,,,,,,intermediate,2,,,,,,,,,,,,
2282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,25, to ,934,158,,140.06666564941406,924.933349609375,180.06666564941406,944.9500122070312,2,10,hover,16,16,0.4529551490609935,0.4483333587646484,92,,,intermediate,2,,,,,,,,,,,,
2299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,26, the ,965,161,,140.06666564941406,944.9500122070312,180.06666564941406,974.9833450317383,2,11,hover,17,17,0.6675911697843455,0.5233333587646485,92,,,intermediate,2,,,,,,,,,,,,
2323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,27, nearest ,997,161,282332,150.06666564941406,974.9833374023438,170.06666564941406,1040.0500030517578,2,12,,,,,,,,,intermediate,2,,,,,,,,,,,,
2372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,27, nearest ,1034,161,282382,150.06666564941406,974.9833374023438,170.06666564941406,1040.0500030517578,2,12,,,,,,,,,intermediate,2,,,,,,,,,,,,
2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,27, nearest ,982,161,,140.06666564941406,974.9833450317383,180.06666564941406,1040.0500259399414,2,12,hover,84,84,0.9070180643073394,0.5233333587646485,92,,,intermediate,2,,,,,,,,,,,,
2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,28, big ,1049,163,282432,150.06666564941406,1040.050048828125,170.06666564941406,1064.0833740234375,2,13,,,,,,,,,intermediate,2,,,,,,,,,,,,
2473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,28, big ,1047,166,282482,150.06666564941406,1040.050048828125,170.06666564941406,1064.0833740234375,2,13,,,,,,,,,intermediate,2,,,,,,,,,,,,
2483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,28, big ,1043,162,,140.06666564941406,1040.0500259399414,180.06666564941406,1064.0833740234375,2,13,hover,99,99,0.2891804352815578,0.6483333587646485,92,,,intermediate,2,,,,,,,,,,,,
2516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,27, nearest ,1030,169,,140.06666564941406,974.9833450317383,180.06666564941406,1040.0500259399414,2,12,hover,33,33,0.46132144054819063,0.8483333587646484,92,,,intermediate,2,,,,,,,,,,,,
2523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,26, the ,968,178,282533,150.06666564941406,944.9500122070312,170.06666564941406,974.9833526611328,2,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
2532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,26, the ,968,178,,140.06666564941406,944.9500122070312,180.06666564941406,974.9833450317383,2,11,hover,17,17,0.7674801836846623,0.9483333587646484,92,,,intermediate,2,,,,,,,,,,,,
2549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,42, enough ,922,185,,180.06666564941406,907.8333129882812,220.06666564941406,972.9333343505859,3,14,hover,17,17,0.21761416840212872,0.12333335876464843,92,,,intermediate,2,,,,,,,,,,,,
2566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,41, of ,890,188,,180.06666564941406,887.8166580200195,220.06666564941406,907.8333129882812,3,13,hover,16,16,0.10907626591168014,0.19833335876464844,92,,,intermediate,2,,,,,,,,,,,,
2575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,39, get ,833,195,282584,190.06666564941406,818.7333374023438,210.06666564941406,848.7666625976562,3,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
2582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,39, get ,833,195,,180.06666564941406,818.7333450317383,220.06666564941406,848.7666625976562,3,11,hover,17,17,0.47502760682195244,0.37333335876464846,92,,,intermediate,2,,,,,,,,,,,,
2599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,38, can’t ,790,199,,180.06666564941406,775.7000122070312,220.06666564941406,818.7333450317383,3,10,hover,17,17,0.3323002624783595,0.47333335876464844,92,,,intermediate,2,,,,,,,,,,,,
2616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,37, they ,737,203,,180.06666564941406,736.6666946411133,220.06666564941406,775.7000122070312,3,9,hover,17,17,0.008538996418222597,0.5733333587646484,92,,,intermediate,2,,,,,,,,,,,,
2625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,35, visitors ,683,209,282634,190.06666564941406,642.63330078125,210.06666564941406,703.6499633789062,3,7,,,,,,,,,intermediate,2,,,,,,,,,,,,
2632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,35, visitors ,683,209,,180.06666564941406,642.63330078125,220.06666564941406,703.6499938964844,3,7,hover,16,16,0.6615681243576181,0.7233333587646484,92,,,intermediate,2,,,,,,,,,,,,
2666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,24,2,18,19,34, Greek ,622,214,,180.06666564941406,588.599983215332,220.06666564941406,642.63330078125,3,6,hover,34,34,0.025910250336933647,0.9233333587646484,92,,,intermediate,2,,,,,,,,,,,,
2675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,24,2,18,19,33, and ,558,219,282684,190.06666564941406,553.5499877929688,210.06666564941406,588.5999908447266,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
