responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
2146879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2271604,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2146930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2271653,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2146981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2271704,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2271754,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2271805,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2271856,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2271907,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2271956,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272007,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272058,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272108,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272159,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272209,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272260,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272310,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272360,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272411,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272462,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272512,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272563,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272613,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272662,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2147989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272713,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272763,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272813,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272864,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272915,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2272965,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273015,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273065,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273116,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273167,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273217,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273267,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273318,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273368,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273419,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273469,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273520,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273570,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273620,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273671,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2148999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273722,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273772,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273823,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273874,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273924,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2273974,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274025,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274074,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274124,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274175,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274226,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274276,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274327,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274378,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274428,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274478,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274528,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274579,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274630,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2149956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274679,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274730,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274780,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274830,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274881,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274932,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2274982,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275032,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275083,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275133,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275183,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275233,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275284,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275335,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275385,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275436,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275486,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275537,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275587,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275638,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2150964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275688,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275739,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275789,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275840,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275891,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275941,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2275991,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276042,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276092,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276143,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276193,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276243,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276294,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276344,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276395,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276444,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276496,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276545,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276596,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276647,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2151973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276698,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276748,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276798,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276849,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276900,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2276950,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277000,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277050,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277100,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277150,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277201,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277252,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277302,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277353,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277403,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277454,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277504,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277554,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277605,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277655,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
2152982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,12,1,1,2,-1,999,345,374,2277705,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,
