responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,6, took ,843,134,1396635.7000000477,123.03125,837.515625,143.03125,876.546875,1,6,,,,,,,,,advanced,2,,,,,,,,,,,,
2045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,6, took ,843,134,1396680.8000001907,123.03125,837.515625,143.03125,876.546875,1,6,,,,,,,,,advanced,2,,,,,,,,,,,,
2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,6, took ,839,134,,113.03125,837.515625,153.03125,876.546875,1,6,hover,371.89999985694885,371.89999985694885,0.8578863090472378,0.52421875,76,,,advanced,2,,,,,,,,,,,,
2087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,7, out ,879,134,1396723,123.03125,876.546875,143.03125,906.578125,1,7,,,,,,,,,advanced,2,,,,,,,,,,,,
2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,7, out ,879,134,,113.03125,876.546875,153.03125,906.578125,1,7,hover,28.800000190734863,28.800000190734863,0.9474505723204995,0.52421875,76,,,advanced,2,,,,,,,,,,,,
2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,8, 68 ,917,134,1396771.8000001907,123.03125,906.578125,143.03125,931.609375,1,8,,,,,,,,,advanced,2,,,,,,,,,,,,
2168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,8, 68 ,909,134,,113.03125,906.578125,153.03125,931.609375,1,8,hover,57.799999952316284,57.799999952316284,0.8957553058676654,0.52421875,76,,,advanced,2,,,,,,,,,,,,
2187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,938,134,1396822.4000000954,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,958,136,1396876.100000143,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,1001,142,1396924.4000000954,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,1013,145,1396973,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,1014,145,1397032,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,1014,146,1397082.600000143,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,1014,146,1397130.9000000954,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,1014,146,1397177.7000000477,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,1014,146,1397225.100000143,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,9, commercial ,932,134,,113.03125,931.609375,153.03125,1028.625,1,9,hover,440.39999985694885,440.39999985694885,0.9420196488967628,0.77421875,76,,,advanced,2,,,,,,,,,,,,
2622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,10, and ,1042,140,,113.03125,1028.625,153.03125,1063.671875,1,10,hover,13.700000047683716,13.700000047683716,0.7810967454302273,0.62421875,76,,,advanced,2,,,,,,,,,,,,
2636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,11, personal ,1083,133,1397271.9000000954,123.03125,1063.671875,143.03125,1137.734375,1,11,,,,,,,,,advanced,2,,,,,,,,,,,,
2690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,11, personal ,1115,131,1397325.8000001907,123.03125,1063.671875,143.03125,1137.734375,1,11,,,,,,,,,advanced,2,,,,,,,,,,,,
2739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,11, personal ,1133,128,1397374.3000001907,123.03125,1063.671875,143.03125,1137.734375,1,11,,,,,,,,,advanced,2,,,,,,,,,,,,
2743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,11, personal ,1066,135,,113.03125,1063.671875,153.03125,1137.734375,1,11,hover,120.79999995231628,120.79999995231628,0.9360759493670886,0.37421875,76,,,advanced,2,,,,,,,,,,,,
2787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,12, loans ,1165,125,1397422.7000000477,123.03125,1137.734375,143.03125,1185.78125,1,12,,,,,,,,,advanced,2,,,,,,,,,,,,
2837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,12, loans ,1175,125,1397472.8000001907,123.03125,1137.734375,143.03125,1185.78125,1,12,,,,,,,,,advanced,2,,,,,,,,,,,,
2859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,12, loans ,1139,126,,113.03125,1137.734375,153.03125,1185.78125,1,12,hover,116.90000009536743,116.90000009536743,0.9629268292682926,0.29921875,76,,,advanced,2,,,,,,,,,,,,
2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,13, from ,1199,125,1397522.3000001907,123.03125,1185.78125,143.03125,1226.796875,1,13,,,,,,,,,advanced,2,,,,,,,,,,,,
2939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,13, from ,1224,125,1397574.600000143,123.03125,1185.78125,143.03125,1226.796875,1,13,,,,,,,,,advanced,2,,,,,,,,,,,,
2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,13, from ,1187,125,,113.03125,1185.78125,153.03125,1226.796875,1,13,hover,87.29999995231628,87.29999995231628,0.9805714285714285,0.29921875,76,,,advanced,2,,,,,,,,,,,,
2988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,14, 39 ,1232,125,1397623.9000000954,123.03125,1226.796875,143.03125,1246.828125,1,14,,,,,,,,,advanced,2,,,,,,,,,,,,
3037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,14, 39 ,1233,125,1397673,123.03125,1226.796875,143.03125,1246.828125,1,14,,,,,,,,,advanced,2,,,,,,,,,,,,
3086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,14, 39 ,1232,125,1397722.100000143,123.03125,1226.796875,143.03125,1246.828125,1,14,,,,,,,,,advanced,2,,,,,,,,,,,,
3093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,14, 39 ,1229,125,,113.03125,1226.796875,153.03125,1246.828125,1,14,hover,146.5,146.5,0.25975039001560063,0.29921875,76,,,advanced,2,,,,,,,,,,,,
3107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,13, from ,1223,125,,113.03125,1185.78125,153.03125,1226.796875,1,13,hover,14.200000047683716,14.200000047683716,0.4685714285714286,0.29921875,76,,,advanced,2,,,,,,,,,,,,
3114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,12, loans ,1161,125,,113.03125,1137.734375,153.03125,1185.78125,1,12,hover,6.700000047683716,6.700000047683716,0.4842276422764228,0.29921875,76,,,advanced,2,,,,,,,,,,,,
3121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,11, personal ,1128,126,,113.03125,1063.671875,153.03125,1137.734375,1,11,hover,7.200000047683716,7.200000047683716,0.8685654008438819,0.32421875,76,,,advanced,2,,,,,,,,,,,,
3128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,10, and ,1061,126,,113.03125,1028.625,153.03125,1063.671875,1,10,hover,7.099999904632568,7.099999904632568,0.9237628176549264,0.32421875,76,,,advanced,2,,,,,,,,,,,,
3136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,9, commercial ,938,130,1397771.9000000954,123.03125,931.609375,143.03125,1028.625,1,9,,,,,,,,,advanced,2,,,,,,,,,,,,
3143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,9, commercial ,1014,130,,113.03125,931.609375,153.03125,1028.625,1,9,hover,14.599999904632568,14.599999904632568,0.0658721211145112,0.42421875,76,,,advanced,2,,,,,,,,,,,,
3151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,7, out ,881,130,,113.03125,876.546875,153.03125,906.578125,1,7,hover,7.6000001430511475,7.6000001430511475,0.14828303850156088,0.42421875,76,,,advanced,2,,,,,,,,,,,,
3158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,5, Duran ,824,130,,113.03125,783.484375,153.03125,837.515625,1,5,hover,6.8999998569488525,6.8999998569488525,0.7498554077501446,0.42421875,76,,,advanced,2,,,,,,,,,,,,
3172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,4," 2008, ",770,134,,113.03125,733.4375,153.03125,783.484375,1,4,hover,14.700000047683716,14.700000047683716,0.05120199812675617,0.54921875,76,,,advanced,2,,,,,,,,,,,,
3186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,2, 2006 ,680,142,1397822,123.03125,668.375,143.03125,713.421875,1,2,,,,,,,,,advanced,2,,,,,,,,,,,,
3194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,2, 2006 ,713,138,,113.03125,668.375,153.03125,713.421875,1,2,hover,21.600000143051147,21.600000143051147,0.01387443635102324,0.74921875,76,,,advanced,2,,,,,,,,,,,,
3238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,1, From ,642,152,1397873.2000000477,123.03125,621.375,143.03125,668.375,1,1,,,,,,,,,advanced,2,,,,,,,,,,,,
3252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,1, From ,661,146,,113.03125,617.4583333333334,153.03125,668.375,1,1,hover,58.5,58.5,0.36415711947626794,0.99921875,76,,,advanced,2,,,,,,,,,,,,
3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,15, banks ,628,157,1397922,163.03125,621.375,183.03125,674.421875,2,1,,,,,,,,,advanced,2,,,,,,,,,,,,
3341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,15, banks ,622,157,1397976.2000000477,163.03125,621.375,183.03125,674.421875,2,1,,,,,,,,,advanced,2,,,,,,,,,,,,
3342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,15, banks ,634,154,,153.03125,621.375,193.03125,674.421875,2,1,hover,89.09999990463257,89.09999990463257,0.011782032400589101,0.09921875,76,,,advanced,2,,,,,,,,,,,,
3392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,-1,999,621,160,1398027.600000143,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
3437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,-1,999,619,173,1398072.600000143,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,-1,999,619,178,1398123.9000000954,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,-1,999,619,178,1398175,,,,,,,,,,,,,,,advanced,2,,,,,,,,,,,,
3586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,15, banks ,639,177,1398222,163.03125,621.375,183.03125,674.421875,2,1,,,,,,,,,advanced,2,,,,,,,,,,,,
3638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,15, banks ,668,177,1398273.7000000477,163.03125,621.375,183.03125,674.421875,2,1,,,,,,,,,advanced,2,,,,,,,,,,,,
3646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,15, banks ,624,178,,153.03125,621.375,193.03125,674.421875,2,1,hover,93.79999995231628,93.79999995231628,0.9543446244477173,0.59921875,76,,,advanced,2,,,,,,,,,,,,
3687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,16, in ,688,177,1398322.9000000954,163.03125,674.421875,183.03125,693.4375,2,2,,,,,,,,,advanced,2,,,,,,,,,,,,
3704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,16, in ,677,177,,153.03125,674.421875,193.03125,693.4375,2,2,hover,57.700000047683716,57.700000047683716,0.9769926047658176,0.59921875,76,,,advanced,2,,,,,,,,,,,,
3737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,17, Spain. ,726,176,1398372.7000000477,163.03125,693.4375,183.03125,749.484375,2,3,,,,,,,,,advanced,2,,,,,,,,,,,,
3762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,17, Spain. ,697,177,,153.03125,693.4375,193.03125,749.484375,2,3,hover,58.5,58.5,0.9378310565932534,0.54921875,76,,,advanced,2,,,,,,,,,,,,
3788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,18, He ,773,175,1398423.5,163.03125,749.484375,183.03125,777.5,2,4,,,,,,,,,advanced,2,,,,,,,,,,,,
3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,18, He ,755,175,,153.03125,749.484375,193.03125,777.5,2,4,hover,36.5,36.5,0.9464584495259342,0.54921875,76,,,advanced,2,,,,,,,,,,,,
3837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,19, farmed ,783,175,1398472.4000000954,163.03125,777.5,183.03125,838.53125,2,5,,,,,,,,,advanced,2,,,,,,,,,,,,
3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,19, farmed ,784,175,1398522.3000001907,163.03125,777.5,183.03125,838.53125,2,5,,,,,,,,,advanced,2,,,,,,,,,,,,
3943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,19, farmed ,793,175,1398578.9000000954,163.03125,777.5,183.03125,838.53125,2,5,,,,,,,,,advanced,2,,,,,,,,,,,,
3991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,19, farmed ,793,175,1398626.8000001907,163.03125,777.5,183.03125,838.53125,2,5,,,,,,,,,advanced,2,,,,,,,,,,,,
4038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,19, farmed ,793,175,1398673.5,163.03125,777.5,183.03125,838.53125,2,5,,,,,,,,,advanced,2,,,,,,,,,,,,
4101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,19, farmed ,793,175,1398736.2000000477,163.03125,777.5,183.03125,838.53125,2,5,,,,,,,,,advanced,2,,,,,,,,,,,,
4145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,19, farmed ,793,175,1398780.5,163.03125,777.5,183.03125,838.53125,2,5,,,,,,,,,advanced,2,,,,,,,,,,,,
4173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,19, farmed ,778,175,,153.03125,777.5,193.03125,838.53125,2,5,hover,374.09999990463257,374.09999990463257,0.8766001024065541,0.39921875,76,,,advanced,2,,,,,,,,,,,,
4187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,20, the ,859,168,1398822.8000001907,163.03125,838.53125,183.03125,868.5625,2,6,,,,,,,,,advanced,2,,,,,,,,,,,,
4207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,20, the ,843,168,,153.03125,838.53125,193.03125,868.5625,2,6,hover,34.40000009536743,34.40000009536743,0.9479708636836629,0.37421875,76,,,advanced,2,,,,,,,,,,,,
4239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,21, money ,873,169,1398875,163.03125,868.5625,183.03125,927.59375,2,7,,,,,,,,,advanced,2,,,,,,,,,,,,
4300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,21, money ,874,169,1398935.8000001907,163.03125,868.5625,183.03125,927.59375,2,7,,,,,,,,,advanced,2,,,,,,,,,,,,
4338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,21, money ,875,169,1398973.4000000954,163.03125,868.5625,183.03125,927.59375,2,7,,,,,,,,,advanced,2,,,,,,,,,,,,
4387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,21, money ,925,178,1399022.600000143,163.03125,868.5625,183.03125,927.59375,2,7,,,,,,,,,advanced,2,,,,,,,,,,,,
4388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,21, money ,869,169,,153.03125,868.5625,193.03125,927.59375,2,7,hover,180.79999995231628,180.79999995231628,0.9560614081524617,0.62421875,76,,,advanced,2,,,,,,,,,,,,
4410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,22, out ,936,180,,153.03125,927.59375,193.03125,957.625,2,8,hover,21.799999952316284,21.799999952316284,0.9458896982310093,0.82421875,76,,,advanced,2,,,,,,,,,,,,
4432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,23, to ,964,187,,153.03125,957.625,193.03125,977.640625,2,9,hover,22.100000143051147,22.100000143051147,0.9679937548790007,0.89921875,76,,,advanced,2,,,,,,,,,,,,
4438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,24, social ,984,190,1399073.2000000477,163.03125,977.640625,183.03125,1028.671875,2,10,,,,,,,,,advanced,2,,,,,,,,,,,,
4488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,24, social ,1020,191,1399123.4000000954,163.03125,977.640625,183.03125,1028.671875,2,10,,,,,,,,,advanced,2,,,,,,,,,,,,
4551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,24, social ,1023,191,1399186.9000000954,163.03125,977.640625,183.03125,1028.671875,2,10,,,,,,,,,advanced,2,,,,,,,,,,,,
4598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,24, social ,1023,191,1399233.8000001907,163.03125,977.640625,183.03125,1028.671875,2,10,,,,,,,,,advanced,2,,,,,,,,,,,,
4645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,24, social ,1023,191,1399280.600000143,163.03125,977.640625,183.03125,1028.671875,2,10,,,,,,,,,advanced,2,,,,,,,,,,,,
4692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,24, social ,1023,191,1399327.8000001907,163.03125,977.640625,183.03125,1028.671875,2,10,,,,,,,,,advanced,2,,,,,,,,,,,,
4739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,24, social ,1023,191,1399374.4000000954,163.03125,977.640625,183.03125,1028.671875,2,10,,,,,,,,,advanced,2,,,,,,,,,,,,
4786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,24, social ,984,190,,153.03125,977.640625,193.03125,1028.671875,2,10,hover,353.89999985694885,353.89999985694885,0.8888548683404777,0.94921875,76,,,advanced,2,,,,,,,,,,,,
4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,25," activists, ",1029,191,1399423.600000143,163.03125,1028.671875,183.03125,1102.6875,2,11,,,,,,,,,advanced,2,,,,,,,,,,,,
4837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,25," activists, ",1090,187,1399472.5,163.03125,1028.671875,183.03125,1102.6875,2,11,,,,,,,,,advanced,2,,,,,,,,,,,,
4868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,22,2,19,20,25," activists, ",1029,191,,153.03125,1028.671875,193.03125,1102.6875,2,11,hover,82.40000009536743,82.40000009536743,0.9907114207304201,0.84921875,76,,,advanced,2,,,,,,,,,,,,
4887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,22,2,19,20,26, funding ,1109,187,1399522.7000000477,163.03125,1102.6875,183.03125,1166.75,2,12,,,,,,,,,advanced,2,,,,,,,,,,,,
