responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
2848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,7, classroom. ,700,129,,100.06666564941406,631.566650390625,140.06666564941406,723.6166763305664,1,7,hover,34,34,0.11334434187104196,0.7983333587646484,64,,,elementary,1,,,,,,,,,,,,
2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,4, looks ,539,134,1667926,110.06666564941406,537.5,130.06666564941406,584.5333404541016,1,4,,,,,,,,,elementary,1,,,,,,,,,,,,
2881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,4, looks ,570,133,,100.06666564941406,537.5000076293945,140.06666564941406,584.533332824707,1,4,hover,32,32,0.03189211828797006,0.8483333587646484,64,,,elementary,1,,,,,,,,,,,,
2898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,3, room ,508,136,,100.06666564941406,491.4666748046875,140.06666564941406,537.5000076293945,1,3,hover,17,17,0.35915985614751594,0.8983333587646485,64,,,elementary,1,,,,,,,,,,,,
2919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,2, small ,478,138,1667977,110.06666564941406,444.45001220703125,130.06666564941406,491.4666748046875,1,2,,,,,,,,,elementary,1,,,,,,,,,,,,
2948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,2, small ,491,137,,100.06666564941406,444.45001220703125,140.06666564941406,491.4666748046875,1,2,hover,50,50,0.3307335513376891,0.9483333587646484,64,,,elementary,1,,,,,,,,,,,,
2969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,1, The ,427,139,1668027,110.06666564941406,408.41668701171875,130.06666564941406,444.45001220703125,1,1,,,,,,,,,elementary,1,,,,,,,,,,,,
2981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,1, The ,438,139,,100.06666564941406,404.8133544921875,140.06666564941406,444.45001220703125,1,1,hover,34,34,0.5597506648373054,0.9733333587646484,64,,,elementary,1,,,,,,,,,,,,
3020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,-1,999,390,144,1668077,,,,,,,,,,,,,,,elementary,1,,,,,,,,,,,,
3070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,-1,999,384,145,1668127,,,,,,,,,,,,,,,elementary,1,,,,,,,,,,,,
3120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,-1,999,384,146,1668178,,,,,,,,,,,,,,,elementary,1,,,,,,,,,,,,
3170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,-1,999,387,149,1668229,,,,,,,,,,,,,,,elementary,1,,,,,,,,,,,,
3222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,17, alphabet ,434,167,1668279,150.06666564941406,408.41668701171875,170.06666564941406,482.5166778564453,2,1,,,,,,,,,elementary,1,,,,,,,,,,,,
3265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,17, alphabet ,418,161,,140.06666564941406,408.41668701171875,180.06666564941406,482.5166702270508,2,1,hover,67,67,0.9390462719279505,0.8233333587646484,64,,,elementary,1,,,,,,,,,,,,
3272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,18, and ,493,174,1668330,150.06666564941406,482.51666259765625,170.06666564941406,517.5666656494141,2,2,,,,,,,,,elementary,1,,,,,,,,,,,,
3298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,18, and ,493,174,,140.06666564941406,482.5166702270508,180.06666564941406,517.5666580200195,2,2,hover,33,33,0.9838328611306049,0.8483333587646484,64,,,elementary,1,,,,,,,,,,,,
3315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,19, a ,531,174,,140.06666564941406,517.5666580200195,180.06666564941406,532.5833129882812,2,3,hover,17,17,0.8945628709171488,0.8483333587646484,64,,,elementary,1,,,,,,,,,,,,
3323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,20, map ,548,175,1668380,150.06666564941406,532.5833129882812,170.06666564941406,572.6166534423828,2,4,,,,,,,,,elementary,1,,,,,,,,,,,,
3331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,20, map ,548,175,,140.06666564941406,532.5833129882812,180.06666564941406,572.6166763305664,2,4,hover,17,17,0.38509597307391125,0.8733333587646485,64,,,elementary,1,,,,,,,,,,,,
3348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,21, of ,579,177,,140.06666564941406,572.6166763305664,180.06666564941406,592.6333312988281,2,5,hover,16,16,0.3189006194868699,0.9233333587646484,64,,,elementary,1,,,,,,,,,,,,
3373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,22, Bangladesh. ,620,178,1668430,150.06666564941406,592.63330078125,170.06666564941406,697.7499694824219,2,6,,,,,,,,,elementary,1,,,,,,,,,,,,
3423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,22, Bangladesh. ,675,179,1668480,150.06666564941406,592.63330078125,170.06666564941406,697.7499694824219,2,6,,,,,,,,,elementary,1,,,,,,,,,,,,
3474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,22, Bangladesh. ,681,179,1668531,150.06666564941406,592.63330078125,170.06666564941406,697.7499694824219,2,6,,,,,,,,,elementary,1,,,,,,,,,,,,
3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,22, Bangladesh. ,681,179,1668582,150.06666564941406,592.63330078125,170.06666564941406,697.7499694824219,2,6,,,,,,,,,elementary,1,,,,,,,,,,,,
3575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,22, Bangladesh. ,681,179,1668632,150.06666564941406,592.63330078125,170.06666564941406,697.7499694824219,2,6,,,,,,,,,elementary,1,,,,,,,,,,,,
3625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,22, Bangladesh. ,681,179,1668682,150.06666564941406,592.63330078125,170.06666564941406,697.7499694824219,2,6,,,,,,,,,elementary,1,,,,,,,,,,,,
3674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,22, Bangladesh. ,681,179,1668733,150.06666564941406,592.63330078125,170.06666564941406,697.7499694824219,2,6,,,,,,,,,elementary,1,,,,,,,,,,,,
3701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,22, Bangladesh. ,601,177,,140.06666564941406,592.6333312988281,180.06666564941406,697.7499847412109,2,6,hover,353,353,0.9262725316359228,0.9733333587646484,64,,,elementary,1,,,,,,,,,,,,
3726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,23," But, ",730,178,1668783,150.06666564941406,697.75,170.06666564941406,734.7666625976562,2,7,,,,,,,,,elementary,1,,,,,,,,,,,,
3731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,23," But, ",701,179,,140.06666564941406,697.7499847412109,180.06666564941406,734.7666625976562,2,7,hover,31,31,0.8712293248966889,0.9483333587646484,64,,,elementary,1,,,,,,,,,,,,
3748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,25, is ,762,176,,140.06666564941406,748.7666625976562,180.06666564941406,766.7666625976562,2,9,hover,16,16,0.7351854112413194,0.8983333587646485,64,,,elementary,1,,,,,,,,,,,,
3765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,26, hard ,796,176,,140.06666564941406,766.7666625976562,180.06666564941406,807.8166580200195,2,10,hover,17,17,0.7121398456092876,0.8983333587646485,64,,,elementary,1,,,,,,,,,,,,
3778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,28, concentrate ,852,178,1668835,150.06666564941406,827.8333129882812,170.06666564941406,926.9333190917969,2,12,,,,,,,,,elementary,1,,,,,,,,,,,,
3799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,28, concentrate ,852,178,,140.06666564941406,827.8333129882812,180.06666564941406,926.9333343505859,2,12,hover,33,33,0.5869492883262282,0.9983333587646485,64,,,elementary,1,,,,,,,,,,,,
3815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,45, eyes. ,914,183,,180.06666564941406,884.8666763305664,220.06666564941406,932.9000244140625,3,12,hover,17,17,0.606522860300958,0.07333335876464844,64,,,elementary,1,,,,,,,,,,,,
3827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,46," But, ",943,186,1668885,190.06666564941406,932.9000244140625,210.06666564941406,969.9167022705078,3,13,,,,,,,,,elementary,1,,,,,,,,,,,,
3878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,46," But, ",966,189,1668936,190.06666564941406,932.9000244140625,210.06666564941406,969.9167022705078,3,13,,,,,,,,,elementary,1,,,,,,,,,,,,
3881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,46," But, ",943,186,,180.06666564941406,932.9000244140625,220.06666564941406,969.9166946411133,3,13,hover,67,67,0.8941910599443634,0.22333335876464844,64,,,elementary,1,,,,,,,,,,,,
3928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,47, the ,991,190,1668986,190.06666564941406,969.9166870117188,210.06666564941406,999.9500122070312,3,14,,,,,,,,,elementary,1,,,,,,,,,,,,
3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,47, the ,973,189,,180.06666564941406,969.9166946411133,220.06666564941406,999.9500122070312,3,14,hover,50,50,0.7019972173441208,0.24833335876464843,64,,,elementary,1,,,,,,,,,,,,
3978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,48, children ,1021,190,1669037,190.06666564941406,999.9500122070312,210.06666564941406,1063.0166778564453,3,15,,,,,,,,,elementary,1,,,,,,,,,,,,
4029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,48, children ,1026,190,1669087,190.06666564941406,999.9500122070312,210.06666564941406,1063.0166778564453,3,15,,,,,,,,,elementary,1,,,,,,,,,,,,
4080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,48, children ,1025,190,1669137,190.06666564941406,999.9500122070312,210.06666564941406,1063.0166778564453,3,15,,,,,,,,,elementary,1,,,,,,,,,,,,
4130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,48, children ,1010,186,1669188,190.06666564941406,999.9500122070312,210.06666564941406,1063.0166778564453,3,15,,,,,,,,,elementary,1,,,,,,,,,,,,
4148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,48, children ,1000,190,,180.06666564941406,999.9500122070312,220.06666564941406,1063.0166778564453,3,15,hover,216,216,0.06421756646343928,0.09833335876464844,64,,,elementary,1,,,,,,,,,,,,
4164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,31, is ,993,179,,140.06666564941406,988.0000076293945,180.06666564941406,1006,2,15,hover,17,17,0.27777747165996625,0.9733333587646484,64,,,elementary,1,,,,,,,,,,,,
4180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,30, there ,982,176,1669237,150.06666564941406,941.9500122070312,170.06666564941406,988.0000152587891,2,14,,,,,,,,,elementary,1,,,,,,,,,,,,
4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,30, there ,946,165,1669289,150.06666564941406,941.9500122070312,170.06666564941406,988.0000152587891,2,14,,,,,,,,,elementary,1,,,,,,,,,,,,
4233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,30, there ,982,176,,140.06666564941406,941.9500122070312,180.06666564941406,988.0000076293945,2,14,hover,68,68,0.08794762639654796,0.6233333587646485,64,,,elementary,1,,,,,,,,,,,,
4281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,29, – ,933,162,1669339,150.06666564941406,926.933349609375,170.06666564941406,941.9500122070312,2,13,,,,,,,,,elementary,1,,,,,,,,,,,,
4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,29, – ,936,160,1669391,150.06666564941406,926.933349609375,170.06666564941406,941.9500122070312,2,13,,,,,,,,,elementary,1,,,,,,,,,,,,
4348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,29, – ,938,164,,140.06666564941406,926.9333343505859,180.06666564941406,941.9500122070312,2,13,hover,115,115,0.6037730672581856,0.49833335876464846,64,,,elementary,1,,,,,,,,,,,,
4385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,30, there ,960,157,1669442,150.06666564941406,941.9500122070312,170.06666564941406,988.0000152587891,2,14,,,,,,,,,elementary,1,,,,,,,,,,,,
4435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,30, there ,987,155,1669492,150.06666564941406,941.9500122070312,170.06666564941406,988.0000152587891,2,14,,,,,,,,,elementary,1,,,,,,,,,,,,
4485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,30, there ,988,155,1669543,150.06666564941406,941.9500122070312,170.06666564941406,988.0000152587891,2,14,,,,,,,,,elementary,1,,,,,,,,,,,,
4536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,30, there ,988,155,1669593,150.06666564941406,941.9500122070312,170.06666564941406,988.0000152587891,2,14,,,,,,,,,elementary,1,,,,,,,,,,,,
4581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,30, there ,942,160,,140.06666564941406,941.9500122070312,180.06666564941406,988.0000076293945,2,14,hover,234,234,0.47882714407959753,0.4483333587646484,64,,,elementary,1,,,,,,,,,,,,
4586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,29, – ,934,162,1669643,150.06666564941406,926.933349609375,170.06666564941406,941.9500122070312,2,13,,,,,,,,,elementary,1,,,,,,,,,,,,
4599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,29, – ,934,162,,140.06666564941406,926.9333343505859,180.06666564941406,941.9500122070312,2,13,hover,17,17,0.4705878168906032,0.5483333587646484,64,,,elementary,1,,,,,,,,,,,,
4616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,28, concentrate ,870,170,,140.06666564941406,827.8333129882812,180.06666564941406,926.9333343505859,2,12,hover,17,17,0.42549624543025544,0.7483333587646485,64,,,elementary,1,,,,,,,,,,,,
4631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,27, to ,819,178,,140.06666564941406,807.8166580200195,180.06666564941406,827.8333129882812,2,11,hover,16,16,0.5587018409276028,0.9483333587646484,64,,,elementary,1,,,,,,,,,,,,
4636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,41, hurt ,742,194,1669694,190.06666564941406,732.7000122070312,210.06666564941406,768.7333526611328,3,8,,,,,,,,,elementary,1,,,,,,,,,,,,
4648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,41, hurt ,742,194,,180.06666564941406,732.7000122070312,220.06666564941406,768.7333450317383,3,8,hover,16,16,0.2580940219493661,0.34833335876464844,64,,,elementary,1,,,,,,,,,,,,
4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,39, air ,692,202,,180.06666564941406,672.6500244140625,220.06666564941406,697.6666946411133,3,6,hover,18,18,0.7734832577764156,0.5483333587646484,64,,,elementary,1,,,,,,,,,,,,
4683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,38, the ,646,209,,180.06666564941406,642.6166687011719,220.06666564941406,672.6500244140625,3,5,hover,16,16,0.11265245652772542,0.7233333587646484,64,,,elementary,1,,,,,,,,,,,,
4687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,36, chemicals ,608,216,1669744,190.06666564941406,538.5499877929688,210.06666564941406,623.5999908447266,3,3,,,,,,,,,elementary,1,,,,,,,,,,,,
4698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,36, chemicals ,608,216,,180.06666564941406,538.5499954223633,220.06666564941406,623.599983215332,3,3,hover,16,16,0.8165786542696987,0.8983333587646485,64,,,elementary,1,,,,,,,,,,,,
4731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,53, three-square-meter ,574,224,,220.06666564941406,543.533332824707,260.06665802001953,702.6833343505859,4,5,hover,34,34,0.08461619256160166,0.17333339182536922,64,,,elementary,1,,,,,,,,,,,,
4737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,52, this ,536,231,1669795,230.06666564941406,510.51666259765625,250.06666564941406,543.5333404541016,4,4,,,,,,,,,elementary,1,,,,,,,,,,,,
4782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,52, this ,536,231,,220.06666564941406,510.51666259765625,260.06665802001953,543.533332824707,4,4,hover,50,50,0.25694103445335603,0.3233334204356042,64,,,elementary,1,,,,,,,,,,,,
4788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,51, in ,507,233,1669845,230.06666564941406,491.5,250.06666564941406,510.51666259765625,4,3,,,,,,,,,elementary,1,,,,,,,,,,,,
4831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,51, in ,507,233,,220.06666564941406,491.50000762939453,260.06665802001953,510.51666259765625,4,3,hover,50,50,0.18404879177998765,0.2983334156672317,64,,,elementary,1,,,,,,,,,,,,
4838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,50, learn ,489,230,1669896,230.06666564941406,446.45001220703125,250.06666564941406,491.50001525878906,4,2,,,,,,,,,elementary,1,,,,,,,,,,,,
4888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,50, learn ,484,229,1669946,230.06666564941406,446.45001220703125,250.06666564941406,491.50001525878906,4,2,,,,,,,,,elementary,1,,,,,,,,,,,,
4939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,50, learn ,476,222,1669997,230.06666564941406,446.45001220703125,250.06666564941406,491.50001525878906,4,2,,,,,,,,,elementary,1,,,,,,,,,,,,
4948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,50, learn ,489,230,,220.06666564941406,446.45001220703125,260.06665802001953,491.50000762939453,4,2,hover,117,117,0.6559376425219309,0.04833336798350677,64,,,elementary,1,,,,,,,,,,,,
4990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,34, hammering ,458,214,1670047,190.06666564941406,408.41668701171875,210.06666564941406,503.50001525878906,3,1,,,,,,,,,elementary,1,,,,,,,,,,,,
5040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,34, hammering ,441,211,1670098,190.06666564941406,408.41668701171875,210.06666564941406,503.50001525878906,3,1,,,,,,,,,elementary,1,,,,,,,,,,,,
5091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,34, hammering ,431,210,1670149,190.06666564941406,408.41668701171875,210.06666564941406,503.50001525878906,3,1,,,,,,,,,elementary,1,,,,,,,,,,,,
5141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,34, hammering ,426,208,1670198,190.06666564941406,408.41668701171875,210.06666564941406,503.50001525878906,3,1,,,,,,,,,elementary,1,,,,,,,,,,,,
5192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,34, hammering ,426,206,1670250,190.06666564941406,408.41668701171875,210.06666564941406,503.50001525878906,3,1,,,,,,,,,elementary,1,,,,,,,,,,,,
5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,34, hammering ,426,205,1670299,190.06666564941406,408.41668701171875,210.06666564941406,503.50001525878906,3,1,,,,,,,,,elementary,1,,,,,,,,,,,,
5292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,34, hammering ,457,200,1670350,190.06666564941406,408.41668701171875,210.06666564941406,503.50001525878906,3,1,,,,,,,,,elementary,1,,,,,,,,,,,,
5332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,34, hammering ,471,219,,180.06666564941406,408.41668701171875,220.06666564941406,503.50000762939453,3,1,hover,383,383,0.9316388238529167,0.5233333587646485,64,,,elementary,1,,,,,,,,,,,,
5342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,35, and ,504,201,1670400,190.06666564941406,503.5,210.06666564941406,538.5500030517578,3,2,,,,,,,,,elementary,1,,,,,,,,,,,,
5365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,35, and ,504,201,,180.06666564941406,503.50000762939453,220.06666564941406,538.5499954223633,3,2,hover,33,33,0.5563480502700001,0.5483333587646484,64,,,elementary,1,,,,,,,,,,,,
5393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,36, chemicals ,557,203,1670451,190.06666564941406,538.5499877929688,210.06666564941406,623.5999908447266,3,3,,,,,,,,,elementary,1,,,,,,,,,,,,
5444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,36, chemicals ,616,206,1670501,190.06666564941406,538.5499877929688,210.06666564941406,623.5999908447266,3,3,,,,,,,,,elementary,1,,,,,,,,,,,,
5448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,36, chemicals ,542,203,,180.06666564941406,538.5499954223633,220.06666564941406,623.599983215332,3,3,hover,84,84,0.9106409840547874,0.6483333587646485,64,,,elementary,1,,,,,,,,,,,,
5465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,37, in ,630,207,,180.06666564941406,623.599983215332,220.06666564941406,642.6166687011719,3,4,hover,16,16,0.33654743827117156,0.6733333587646484,64,,,elementary,1,,,,,,,,,,,,
5494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,4,1,22,23,38, the ,664,210,1670552,190.06666564941406,642.61669921875,210.06666564941406,672.6500244140625,3,5,,,,,,,,,elementary,1,,,,,,,,,,,,
5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,4,1,22,23,38, the ,648,209,,180.06666564941406,642.6166687011719,220.06666564941406,672.6500244140625,3,5,hover,33,33,0.7119860831818463,0.7483333587646485,64,,,elementary,1,,,,,,,,,,,,
