responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,17, and ,610,142,438170,150.06666564941406,590.5999755859375,170.06666564941406,625.6499633789062,2,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,17, and ,610,142,,140.06666564941406,590.599983215332,180.06666564941406,625.6499938964844,2,5,hover,17,17,0.5534953173380931,0.048333358764648435,80,,,intermediate,2,,,,,,,,,,,,
739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,18, have ,656,146,438226,150.06666564941406,625.6500244140625,170.06666564941406,669.7000274658203,2,6,,,,,,,,,intermediate,2,,,,,,,,,,,,
767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,18, have ,631,145,,140.06666564941406,625.6499938964844,180.06666564941406,669.7000198364258,2,6,hover,83,83,0.9387056016696327,0.12333335876464843,80,,,intermediate,2,,,,,,,,,,,,
789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,19, medicinal ,686,141,438276,150.06666564941406,669.7000122070312,170.06666564941406,750.7666778564453,2,7,,,,,,,,,intermediate,2,,,,,,,,,,,,
801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,19, medicinal ,673,144,,140.06666564941406,669.7000198364258,180.06666564941406,750.7666702270508,2,7,hover,34,34,0.20106887462392597,0.023333358764648437,80,,,intermediate,2,,,,,,,,,,,,
834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,5, chewed ,696,137,,100.06666564941406,648.6333084106445,140.06666564941406,715.6999893188477,1,5,hover,33,33,0.9150101176670803,0.8483333587646484,80,,,intermediate,2,,,,,,,,,,,,
839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,6, coca ,717,133,438326,110.06666564941406,715.7000122070312,130.06666564941406,758.7333526611328,1,6,,,,,,,,,intermediate,2,,,,,,,,,,,,
889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,6, coca ,758,129,438377,110.06666564941406,715.7000122070312,130.06666564941406,758.7333526611328,1,6,,,,,,,,,intermediate,2,,,,,,,,,,,,
901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,6, coca ,717,133,,100.06666564941406,715.6999893188477,140.06666564941406,758.7333450317383,1,6,hover,66,66,0.9829586835702285,0.7233333587646484,80,,,intermediate,2,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,7, leaves ,789,126,,100.06666564941406,758.7333450317383,140.06666564941406,815.783332824707,1,7,hover,34,34,0.8810984351245899,0.6233333587646485,80,,,intermediate,2,,,,,,,,,,,,
940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,8, for ,827,123,438427,110.06666564941406,815.7833251953125,130.06666564941406,841.7999877929688,1,8,,,,,,,,,intermediate,2,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,8, for ,827,123,,100.06666564941406,815.783332824707,140.06666564941406,841.7999877929688,1,8,hover,17,17,0.4311341019426373,0.5733333587646484,80,,,intermediate,2,,,,,,,,,,,,
990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,9, centuries. ,888,118,438477,110.06666564941406,841.7999877929688,130.06666564941406,924.8666534423828,1,9,,,,,,,,,intermediate,2,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,9, centuries. ,850,120,,100.06666564941406,841.7999877929688,140.06666564941406,924.8666763305664,1,9,hover,66,66,0.7487960974738781,0.4483333587646484,80,,,intermediate,2,,,,,,,,,,,,
1040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,10, The ,942,118,438528,110.06666564941406,924.86669921875,130.06666564941406,960.9000244140625,1,10,,,,,,,,,intermediate,2,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,10, The ,956,122,438579,110.06666564941406,924.86669921875,130.06666564941406,960.9000244140625,1,10,,,,,,,,,intermediate,2,,,,,,,,,,,,
1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,10, The ,930,118,,100.06666564941406,924.8666763305664,140.06666564941406,960.9000244140625,1,10,hover,100,100,0.9195183193262365,0.5983333587646484,80,,,intermediate,2,,,,,,,,,,,,
1141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,11, leaves ,964,126,438628,110.06666564941406,960.9000244140625,130.06666564941406,1017.9500274658203,1,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
1192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,11, leaves ,968,128,438680,110.06666564941406,960.9000244140625,130.06666564941406,1017.9500274658203,1,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,11, leaves ,962,125,,100.06666564941406,960.9000244140625,140.06666564941406,1017.9500198364258,1,11,hover,117,117,0.10692333173345608,0.7483333587646485,80,,,intermediate,2,,,,,,,,,,,,
1242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,10, The ,958,130,438729,110.06666564941406,924.86669921875,130.06666564941406,960.9000244140625,1,10,,,,,,,,,intermediate,2,,,,,,,,,,,,
1284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,10, The ,958,130,,100.06666564941406,924.8666763305664,140.06666564941406,960.9000244140625,1,10,hover,50,50,0.3367248483631991,0.6733333587646484,80,,,intermediate,2,,,,,,,,,,,,
1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,9, centuries. ,909,122,438780,110.06666564941406,841.7999877929688,130.06666564941406,924.8666534423828,1,9,,,,,,,,,intermediate,2,,,,,,,,,,,,
1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,9, centuries. ,909,122,,100.06666564941406,841.7999877929688,140.06666564941406,924.8666763305664,1,9,hover,49,49,0.13483157212848204,0.49833335876464846,80,,,intermediate,2,,,,,,,,,,,,
1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,8, for ,830,121,438831,110.06666564941406,815.7833251953125,130.06666564941406,841.7999877929688,1,8,,,,,,,,,intermediate,2,,,,,,,,,,,,
1351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,8, for ,830,121,,100.06666564941406,815.783332824707,140.06666564941406,841.7999877929688,1,8,hover,18,18,0.5464448520625034,0.5233333587646485,80,,,intermediate,2,,,,,,,,,,,,
1383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,7, leaves ,795,124,,100.06666564941406,758.7333450317383,140.06666564941406,815.783332824707,1,7,hover,33,33,0.12737347104493707,0.6983333587646484,80,,,intermediate,2,,,,,,,,,,,,
1393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,6, coca ,737,132,438880,110.06666564941406,715.7000122070312,130.06666564941406,758.7333526611328,1,6,,,,,,,,,intermediate,2,,,,,,,,,,,,
1401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,6, coca ,737,132,,100.06666564941406,715.6999893188477,140.06666564941406,758.7333450317383,1,6,hover,16,16,0.4949651340988017,0.7983333587646484,80,,,intermediate,2,,,,,,,,,,,,
1434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,5, chewed ,702,138,,100.06666564941406,648.6333084106445,140.06666564941406,715.6999893188477,1,5,hover,34,34,0.43787304204826905,0.9733333587646484,80,,,intermediate,2,,,,,,,,,,,,
1443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,18, have ,648,143,438931,150.06666564941406,625.6500244140625,170.06666564941406,669.7000274658203,2,6,,,,,,,,,intermediate,2,,,,,,,,,,,,
1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,18, have ,648,143,,140.06666564941406,625.6499938964844,180.06666564941406,669.7000198364258,2,6,hover,17,17,0.5073778193453966,0.07333335876464844,80,,,intermediate,2,,,,,,,,,,,,
1467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,17, and ,599,154,,140.06666564941406,590.599983215332,180.06666564941406,625.6499938964844,2,5,hover,16,16,0.23965803779868636,0.34833335876464844,80,,,intermediate,2,,,,,,,,,,,,
1494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,16, energy ,541,166,438981,150.06666564941406,530.5333251953125,170.06666564941406,590.5999908447266,2,4,,,,,,,,,intermediate,2,,,,,,,,,,,,
1502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,16, energy ,568,160,,140.06666564941406,530.5333404541016,180.06666564941406,590.599983215332,2,4,hover,34,34,0.17425078320931328,0.6483333587646485,80,,,intermediate,2,,,,,,,,,,,,
1544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,15, provide ,500,170,439032,150.06666564941406,466.4666748046875,170.06666564941406,530.5333557128906,2,3,,,,,,,,,intermediate,2,,,,,,,,,,,,
1595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,15, provide ,467,166,439083,150.06666564941406,466.4666748046875,170.06666564941406,530.5333557128906,2,3,,,,,,,,,intermediate,2,,,,,,,,,,,,
1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,15, provide ,526,169,,140.06666564941406,466.4666748046875,180.06666564941406,530.5333404541016,2,3,hover,99,99,0.008324534918532593,0.6483333587646485,80,,,intermediate,2,,,,,,,,,,,,
1646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,14, to ,450,164,439134,150.06666564941406,446.45001220703125,170.06666564941406,466.4666748046875,2,2,,,,,,,,,intermediate,2,,,,,,,,,,,,
1651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,14, to ,457,164,,140.06666564941406,446.45001220703125,180.06666564941406,466.4666748046875,2,2,hover,51,51,0.17735163270346666,0.5983333587646484,80,,,intermediate,2,,,,,,,,,,,,
1697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,13, said ,426,168,439184,150.06666564941406,408.41668701171875,170.06666564941406,446.45001220703125,2,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
1747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,13, said ,411,173,439235,150.06666564941406,408.41668701171875,170.06666564941406,446.45001220703125,2,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
1797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,13, said ,410,173,439285,150.06666564941406,408.41668701171875,170.06666564941406,446.45001220703125,2,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,13, said ,421,169,439335,150.06666564941406,408.41668701171875,170.06666564941406,446.45001220703125,2,1,,,,,,,,,intermediate,2,,,,,,,,,,,,
1867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,13, said ,446,163,,140.06666564941406,408.41668701171875,180.06666564941406,446.45001220703125,2,1,hover,216,216,0.8041188308207813,0.7233333587646484,80,,,intermediate,2,,,,,,,,,,,,
1884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,14, to ,452,170,,140.06666564941406,446.45001220703125,180.06666564941406,466.4666748046875,2,2,hover,17,17,0.2772683890679457,0.7483333587646485,80,,,intermediate,2,,,,,,,,,,,,
1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,15, provide ,470,170,439386,150.06666564941406,466.4666748046875,170.06666564941406,530.5333557128906,2,3,,,,,,,,,intermediate,2,,,,,,,,,,,,
1934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,15, provide ,470,170,,140.06666564941406,466.4666748046875,180.06666564941406,530.5333404541016,2,3,hover,50,50,0.7887615920553946,0.8233333587646484,80,,,intermediate,2,,,,,,,,,,,,
1949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,16, energy ,546,177,439436,150.06666564941406,530.5333251953125,170.06666564941406,590.5999908447266,2,4,,,,,,,,,intermediate,2,,,,,,,,,,,,
1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,16, energy ,546,177,,140.06666564941406,530.5333404541016,180.06666564941406,590.599983215332,2,4,hover,33,33,0.5405106404057891,0.9483333587646484,80,,,intermediate,2,,,,,,,,,,,,
1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,28, the ,580,182,,180.06666564941406,565.5999908447266,220.06666564941406,595.63330078125,3,4,hover,17,17,0.47946793695761186,0.048333358764648435,80,,,intermediate,2,,,,,,,,,,,,
1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,29, rights ,598,183,439487,190.06666564941406,595.63330078125,210.06666564941406,644.6666412353516,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
2050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,29, rights ,615,186,439537,190.06666564941406,595.63330078125,210.06666564941406,644.6666412353516,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
2102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,29, rights ,636,191,439590,190.06666564941406,595.63330078125,210.06666564941406,644.6666412353516,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
2152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,29, rights ,642,192,439640,190.06666564941406,595.63330078125,210.06666564941406,644.6666412353516,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
2203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,29, rights ,642,192,439690,190.06666564941406,595.63330078125,210.06666564941406,644.6666412353516,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,29, rights ,642,192,439741,190.06666564941406,595.63330078125,210.06666564941406,644.6666412353516,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,29, rights ,642,192,439791,190.06666564941406,595.63330078125,210.06666564941406,644.6666412353516,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,29, rights ,642,192,439842,190.06666564941406,595.63330078125,210.06666564941406,644.6666412353516,3,5,,,,,,,,,intermediate,2,,,,,,,,,,,,
2363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,29, rights ,598,183,,180.06666564941406,595.63330078125,220.06666564941406,644.6666641235352,3,5,hover,379,379,0.9456153128856349,0.29833335876464845,80,,,intermediate,2,,,,,,,,,,,,
2383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,30, of ,650,190,,180.06666564941406,644.6666641235352,220.06666564941406,664.683349609375,3,6,hover,21,21,0.8659443587064777,0.22333335876464844,80,,,intermediate,2,,,,,,,,,,,,
2405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,31, indigenous ,698,183,439892,190.06666564941406,664.683349609375,210.06666564941406,756.8000183105469,3,7,,,,,,,,,intermediate,2,,,,,,,,,,,,
2434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,31, indigenous ,671,188,,180.06666564941406,664.683349609375,220.06666564941406,756.8000030517578,3,7,hover,50,50,0.5353717112777182,0.023333358764648437,80,,,intermediate,2,,,,,,,,,,,,
2456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,19, medicinal ,750,175,439943,150.06666564941406,669.7000122070312,170.06666564941406,750.7666778564453,2,7,,,,,,,,,intermediate,2,,,,,,,,,,,,
2467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,19, medicinal ,737,178,,140.06666564941406,669.7000198364258,180.06666564941406,750.7666702270508,2,7,hover,33,33,0.9905427173399107,0.8733333587646485,80,,,intermediate,2,,,,,,,,,,,,
2506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,20, qualities. ,784,171,439993,150.06666564941406,750.7666625976562,170.06666564941406,826.8333282470703,2,8,,,,,,,,,intermediate,2,,,,,,,,,,,,
2557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,20, qualities. ,810,168,440044,150.06666564941406,750.7666625976562,170.06666564941406,826.8333282470703,2,8,,,,,,,,,intermediate,2,,,,,,,,,,,,
2607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,20, qualities. ,826,167,440094,150.06666564941406,750.7666625976562,170.06666564941406,826.8333282470703,2,8,,,,,,,,,intermediate,2,,,,,,,,,,,,
2617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,20, qualities. ,760,174,,140.06666564941406,750.7666702270508,180.06666564941406,826.8333206176758,2,8,hover,150,150,0.9890448624542236,0.6733333587646484,80,,,intermediate,2,,,,,,,,,,,,
2657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,21, Supporters ,855,162,440145,150.06666564941406,826.8333129882812,170.06666564941406,919.9166564941406,2,9,,,,,,,,,intermediate,2,,,,,,,,,,,,
2707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,21, Supporters ,901,154,440195,150.06666564941406,826.8333129882812,170.06666564941406,919.9166564941406,2,9,,,,,,,,,intermediate,2,,,,,,,,,,,,
2734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,21, Supporters ,830,166,,140.06666564941406,826.8333206176758,180.06666564941406,919.9166717529297,2,9,hover,118,118,0.925693782308294,0.34833335876464844,80,,,intermediate,2,,,,,,,,,,,,
2758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,22, of ,930,154,440245,150.06666564941406,919.9166870117188,170.06666564941406,939.933349609375,2,10,,,,,,,,,intermediate,2,,,,,,,,,,,,
2768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,22, of ,925,154,,140.06666564941406,919.9166717529297,180.06666564941406,939.933349609375,2,10,hover,32,32,0.503746341894767,0.34833335876464844,80,,,intermediate,2,,,,,,,,,,,,
2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,23, Bolivia’s ,951,155,440295,150.06666564941406,939.933349609375,170.06666564941406,1010.6333465576172,2,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,23, Bolivia’s ,959,157,440345,150.06666564941406,939.933349609375,170.06666564941406,1010.6333465576172,2,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
2909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,23, Bolivia’s ,958,158,440396,150.06666564941406,939.933349609375,170.06666564941406,1010.6333465576172,2,11,,,,,,,,,intermediate,2,,,,,,,,,,,,
2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,23, Bolivia’s ,940,154,,140.06666564941406,939.933349609375,180.06666564941406,1010.6333236694336,2,11,hover,167,167,0.17067404268599246,0.4483333587646484,80,,,intermediate,2,,,,,,,,,,,,
2951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,22, of ,926,156,,140.06666564941406,919.9166717529297,180.06666564941406,939.933349609375,2,10,hover,17,17,0.30391298149964974,0.3983333587646484,80,,,intermediate,2,,,,,,,,,,,,
2959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,21, Supporters ,902,153,440446,150.06666564941406,826.8333129882812,170.06666564941406,919.9166564941406,2,9,,,,,,,,,intermediate,2,,,,,,,,,,,,
3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,21, Supporters ,902,153,,140.06666564941406,826.8333206176758,180.06666564941406,919.9166717529297,2,9,hover,50,50,0.04476288543017606,0.048333358764648435,80,,,intermediate,2,,,,,,,,,,,,
3009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,20, qualities. ,798,142,440496,150.06666564941406,750.7666625976562,170.06666564941406,826.8333282470703,2,8,,,,,,,,,intermediate,2,,,,,,,,,,,,
3034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,20, qualities. ,798,142,,140.06666564941406,750.7666702270508,180.06666564941406,826.8333206176758,2,8,hover,33,33,0.17397019199599448,0.09833335876464844,80,,,intermediate,2,,,,,,,,,,,,
3059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,19, medicinal ,670,159,440547,150.06666564941406,669.7000122070312,170.06666564941406,750.7666778564453,2,7,,,,,,,,,intermediate,2,,,,,,,,,,,,
3068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,19, medicinal ,706,153,,140.06666564941406,669.7000198364258,180.06666564941406,750.7666702270508,2,7,hover,33,33,0.0037004139449298146,0.47333335876464844,80,,,intermediate,2,,,,,,,,,,,,
3101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,17, and ,622,167,,140.06666564941406,590.599983215332,180.06666564941406,625.6499938964844,2,5,hover,34,34,0.3252500231276155,0.7483333587646485,80,,,intermediate,2,,,,,,,,,,,,
3110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,16, energy ,577,175,440598,150.06666564941406,530.5333251953125,170.06666564941406,590.5999908447266,2,4,,,,,,,,,intermediate,2,,,,,,,,,,,,
3162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,16, energy ,534,179,440649,150.06666564941406,530.5333251953125,170.06666564941406,590.5999908447266,2,4,,,,,,,,,intermediate,2,,,,,,,,,,,,
3166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,5,2,28,29,16, energy ,577,175,,140.06666564941406,530.5333404541016,180.06666564941406,590.599983215332,2,4,hover,66,66,0.05771355591952552,0.9733333587646484,80,,,intermediate,2,,,,,,,,,,,,
3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,27, defending ,502,186,440698,190.06666564941406,481.48333740234375,210.06666564941406,565.6000061035156,3,3,,,,,,,,,intermediate,2,,,,,,,,,,,,
3261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,5,2,28,29,27, defending ,486,194,440749,190.06666564941406,481.48333740234375,210.06666564941406,565.6000061035156,3,3,,,,,,,,,intermediate,2,,,,,,,,,,,,
